id	property	value
298069	mechanism	Deck, Bag, and Pool Building
298069	mechanism	Dice Rolling
298069	mechanism	Push Your Luck
298069	mechanism	Race
298069	mechanism	Variable Set-up
298102	type	Thematic Games
298102	category	Dice
298102	category	Humor
298102	category	Movies / TV / Radio theme
298102	category	Puzzle
298102	family	Components: Game Trayz Inside
298102	family	Crowdfunding: Kickstarter
298102	family	Misc: Self-Referential Games
298102	mechanism	Communication Limits
298102	mechanism	Cooperative Game
298102	mechanism	End Game Bonuses
298102	mechanism	Events
298102	mechanism	Open Drafting
298102	mechanism	Pattern Building
298371	type	Family Games
298371	category	Animals
298371	category	Card Game
298371	category	Science Fiction
298371	category	Space Exploration
298371	family	Players: Games with Solitaire Rules
298371	family	Theme: Anthropomorphic Animals
298371	mechanism	End Game Bonuses
298371	mechanism	Hand Management
298371	mechanism	Set Collection
298371	mechanism	Solo / Solitaire Game
298371	mechanism	Variable Set-up
298378	type	Strategy Games
298378	category	City Building
298378	category	Religious
298378	family	Country: India
298378	family	Crowdfunding: Kickstarter
298378	family	Religious: Hinduism
298378	mechanism	Area Majority / Influence
298378	mechanism	Point to Point Movement
298378	mechanism	Simultaneous Action Selection
298378	mechanism	Variable Player Powers
298378	mechanism	Victory Points as a Resource
298383	type	Strategy Games
298383	category	Fantasy
298383	category	Novel-based
298383	category	Renaissance
298383	family	Cities: Prague (Czech Republic)
298383	family	Religious: Judaism
298383	mechanism	Action Drafting
298383	mechanism	Dice Rolling
298383	mechanism	Income
298383	mechanism	Set Collection
298383	mechanism	Variable Player Powers
298383	mechanism	Variable Set-up
298638	type	Family Games
298638	type	Party Games
298638	category	Bluffing
298638	category	Card Game
298638	category	Humor
298638	category	Medieval
298638	category	Negotiation
298638	category	Novel-based
298638	family	Game: Sheriff of Nottingham
298638	family	Theme: Mystery / Crime
298638	mechanism	Bribery
298638	mechanism	Hand Management
298638	mechanism	Open Drafting
298638	mechanism	Role Playing
298638	mechanism	Set Collection
299027	type	Family Games
299027	type	Party Games
299027	category	American West
299027	category	Trains
299027	family	Theme: Battle Royale
299027	family	Game: Colt Express
299027	mechanism	Action Queue
299027	mechanism	Hand Management
299027	mechanism	Memory
299027	mechanism	Player Elimination
299027	mechanism	Programmed Movement
299027	mechanism	Simultaneous Action Selection
299047	type	Family Games
299047	category	Card Game
299047	category	Fantasy
299047	category	Movies / TV / Radio theme
299047	category	Mythology
299047	family	Brands: Disney
299047	family	Characters: 101 Dalmatians
299047	family	Characters: Mickey Mouse
299047	family	Folk Tales & Fairy Tales: Rapunzel
299047	family	Game: Disney Villainous
299047	family	Theme: Villainy
299047	mechanism	Hand Management
299047	mechanism	Take That
299047	mechanism	Variable Player Powers
299169	type	Party Games
299169	category	Animals
299169	category	Bluffing
299169	category	Card Game
299169	family	Animals: Cats
299169	family	Series: Mini Games (IELLO)
299169	family	Series: Radiant Culture Series (HeidelBÄR)
299169	family	Theme: Food / Cooking
299169	mechanism	Hand Management
299255	type	Thematic Games
299255	category	Deduction
299255	category	Murder/Mystery
299255	category	Spies/Secret Agents
299255	category	Travel
299255	family	Cities: Vienna (Austria)
299255	family	Components: Digital Hybrid – App/Website Required
299255	family	Decades: The 1970's
299255	family	Game: Detective – A Modern Crime Board Game (Portal Games)
299255	family	History: Cold War
299255	family	Players: Games with Solitaire Rules
299255	mechanism	Cooperative Game
299255	mechanism	Narrative Choice / Paragraph
299255	mechanism	Point to Point Movement
299255	mechanism	Scenario / Mission / Campaign Game
299255	mechanism	Solo / Solitaire Game
299255	mechanism	Storytelling
299571	type	Family Games
299571	category	Card Game
299571	family	Players: Games with Solitaire Rules
299571	family	Series: Pocket Games (Helvetiq)
299571	family	Theme: Jail / Prison (Modern)
299571	mechanism	Cooperative Game
299571	mechanism	Network and Route Building
299571	mechanism	Solo / Solitaire Game
299571	mechanism	Tile Placement
299592	type	Family Games
299592	category	Abstract Strategy
299592	category	Animals
299592	family	Admin: Better Description Needed!
299592	family	Animals: Bees
299592	family	Components: Hexagonal Tiles
299592	mechanism	Contracts
299592	mechanism	Grid Movement
299592	mechanism	Hexagon Grid
299592	mechanism	Modular Board
299592	mechanism	Pattern Building
299659	type	Strategy Games
299659	category	Ancient
299659	category	City Building
299659	category	Civilization
299659	category	Economic
299659	category	Territory Building
299659	family	Components: Hexagonal Tiles
299659	family	Components: Miniatures
299659	family	Mechanism: 4X
299659	mechanism	Action Points
299659	mechanism	Dice Rolling
299659	mechanism	Grid Movement
299659	mechanism	Hand Management
299659	mechanism	Modular Board
299659	mechanism	Trading
299684	type	Strategy Games
299684	category	Ancient
299684	category	City Building
299684	category	Economic
299684	family	Admin: Better Description Needed!
299684	family	Ancient: Greece
299684	mechanism	Dice Rolling
299684	mechanism	Income
299684	mechanism	Investment
299684	mechanism	Open Drafting
299684	mechanism	Race
299684	mechanism	Simultaneous Action Selection
299960	type	Strategy Games
299960	category	Renaissance
299960	family	Theme: School / College / University
299960	mechanism	Closed Drafting
299960	mechanism	End Game Bonuses
299960	mechanism	Hand Management
299960	mechanism	Tile Placement
299960	mechanism	Worker Placement
300001	type	Strategy Games
300001	category	Environmental
300001	family	Misc: LongPack Games
300001	family	Series: Simply Complex line (Capstone Games)
300001	family	Theme: Nature
300001	family	Theme: Trees and Forests
300001	mechanism	Area Majority / Influence
300001	mechanism	Enclosure
300001	mechanism	Tile Placement
300010	type	Children's Games
300010	category	Children's Game
300010	category	Fantasy
300010	category	Territory Building
300010	family	Components: Wooden pieces & boards
300010	family	Creatures: Dragons
300010	family	Game: Kingdomino
300010	family	Misc: LongPack Games
300010	family	Versions & Editions: Junior Versions of Grown-Up Games
300010	mechanism	Open Drafting
300010	mechanism	Pattern Building
300010	mechanism	Tile Placement
300010	mechanism	Turn Order: Stat-Based
300300	type	Thematic Games
300300	category	Adventure
300300	category	Deduction
300300	category	Medieval
300300	category	Murder/Mystery
300300	family	Components: Digital Hybrid – App/Website Required
300300	family	Crowdfunding: Kickstarter
300300	family	Crowdfunding: Spieleschmiede
300300	family	Misc: Limited replayability
300300	family	Misc: LongPack Games
300300	family	Series: Chronicles of Crime – The Millennium
300300	mechanism	Cooperative Game
300300	mechanism	Scenario / Mission / Campaign Game
300300	mechanism	Storytelling
300322	type	Strategy Games
300322	category	Animals
300322	category	Economic
300322	category	Farming
300322	category	Industry / Manufacturing
300322	category	Post-Napoleonic
300322	family	Country: Germany
300322	family	Food & Drink: Beer
300322	family	Series: Harvest (Uwe Rosenberg)
300322	mechanism	Advantage Token
300322	mechanism	Automatic Resource Growth
300322	mechanism	Contracts
300322	mechanism	End Game Bonuses
300322	mechanism	Hand Management
300322	mechanism	Income
300327	type	Strategy Games
300327	category	Industry / Manufacturing
300327	category	Renaissance
300327	category	Territory Building
300327	family	Admin: Better Description Needed!
300327	family	Country: Italy
300327	family	Region: Tuscany (Italy)
300327	family	Series: Alea Revised Big Box
300327	mechanism	Grid Coverage
300327	mechanism	Hexagon Grid
300327	mechanism	Modular Board
300327	mechanism	Set Collection
300327	mechanism	Tile Placement
300327	mechanism	Variable Set-up
300531	type	Strategy Games
300531	type	Thematic Games
300531	category	Card Game
300531	category	Exploration
300531	category	Prehistoric
300531	family	Animals: Mammoths
300531	family	Theme: Art
300531	family	Theme: Survival
300531	mechanism	Action/Event
300531	mechanism	Cooperative Game
300531	mechanism	Memory
300531	mechanism	Scenario / Mission / Campaign Game
300531	mechanism	Simultaneous Action Selection
300531	mechanism	Variable Set-up
300751	type	Strategy Games
300751	category	American West
300751	category	Trains
300751	family	Continents: Europe
300751	family	Country: USA
300751	family	Crowdfunding: Kickstarter
300751	family	Series: Cube Rails
300751	mechanism	Network and Route Building
300751	mechanism	Solo / Solitaire Game
300751	mechanism	Stock Holding
300753	type	Party Games
300753	category	Deduction
300753	category	Party Game
300753	category	Word Game
300753	family	Components: Sand Timers
300753	mechanism	Cooperative Game
300753	mechanism	Real-Time
300877	type	Family Games
300877	category	Abstract Strategy
300877	category	Animals
300877	category	Puzzle
300877	family	Category: Combinatorial
300877	family	Components: Meeples (Animal) / Animeeples
300877	family	Components: Polyominoes
300877	mechanism	Automatic Resource Growth
300877	mechanism	Grid Coverage
300877	mechanism	Modular Board
300877	mechanism	Race
300877	mechanism	Rondel
300877	mechanism	Tile Placement
300930	type	Family Games
300930	type	Strategy Games
300930	category	Card Game
300930	family	Country: Scotland
300930	family	Game: Schotten-Totten
300930	family	Players: Two Player Only Games
300930	family	Series: Mini Games (IELLO)
300930	mechanism	Hand Management
300930	mechanism	Set Collection
300936	type	Family Games
300936	category	Card Game
300936	family	Components: Gems/Crystals
300936	family	Digital Implementations: Board Game Arena
300936	mechanism	Bingo
300936	mechanism	Open Drafting
300936	mechanism	Push Your Luck
300936	mechanism	Set Collection
301255	type	Strategy Games
301255	category	Industry / Manufacturing
301255	mechanism	Tile Placement
301255	mechanism	Variable Player Powers
301255	mechanism	Worker Placement
301716	type	Strategy Games
301716	category	City Building
301716	family	Cities: Glasgow (Scotland)
301716	family	Country: Scotland
301716	family	Digital Implementations: Tabletopia
301716	family	Players: Two Player Only Games
301716	family	Series: Fur Zwei Spieler (Lookout Games)
301716	mechanism	Rondel
301716	mechanism	Tile Placement
301716	mechanism	Time Track
301716	mechanism	Variable Set-up
301767	type	Family Games
301767	type	Thematic Games
301767	category	Deduction
301767	category	Murder/Mystery
301767	category	Party Game
301767	family	Admin: Better Description Needed!
301767	family	Decades: The 1950's
301767	family	Game: Mysterium
301767	family	Mechanism: Image Interpretation
301767	family	Theme: Retro
301767	mechanism	Communication Limits
301767	mechanism	Cooperative Game
301767	mechanism	Pattern Recognition
301767	mechanism	Roles with Asymmetric Information
301767	mechanism	Storytelling
301880	type	Strategy Games
301880	category	Ancient
301880	family	Series: Ancient Anthology (Garphill Games)
301880	mechanism	Contracts
301880	mechanism	Dice Rolling
301880	mechanism	Hand Management
301880	mechanism	Solo / Solitaire Game
301880	mechanism	Variable Player Powers
301880	mechanism	Worker Placement
302260	type	Family Games
302260	category	Card Game
302260	category	Farming
302260	family	Containers: Unique Shape
302260	family	Digital Implementations: Board Game Arena
302260	family	Theme: Food / Cooking
302260	family	Theme: Gardening
302260	mechanism	Deck, Bag, and Pool Building
302260	mechanism	Open Drafting
302336	type	Family Games
302336	type	Strategy Games
302336	category	Card Game
302336	category	Comic Book / Strip
302336	category	Fantasy
302336	family	Comic Books: Marvel Universe
302336	family	Theme: Superheroes
302336	family	Theme: Villainy
302336	mechanism	Action Points
302336	mechanism	Hand Management
302336	mechanism	Variable Player Powers
302388	type	Thematic Games
302388	category	Miniatures
302388	category	Movies / TV / Radio theme
302388	family	Decades: The 1950's
302388	family	Movies: Back to the Future
302388	family	States: California
302388	family	Theme: Mad Science / Mad Scientist
302388	family	Theme: Time Travel
302388	mechanism	Cooperative Game
302388	mechanism	Dice Rolling
302388	mechanism	Push Your Luck
302388	mechanism	Variable Player Powers
302723	type	Thematic Games
302723	category	Adventure
302723	category	Exploration
302723	category	Fantasy
302723	category	Nautical
302723	category	Pirates
302723	category	Travel
302723	family	Components: Book as Board
302723	family	Components: Digital Hybrid – App/Website Required
302723	family	Components: Standees
302723	family	Series: Crossroads (Plaid Hat Games)
302723	family	Theme: Pirates
302723	mechanism	Dice Rolling
302723	mechanism	Events
302723	mechanism	Narrative Choice / Paragraph
302723	mechanism	Scenario / Mission / Campaign Game
